x,y,z,vx,vy,vz,fx,fy,fz,mass
6.000001,15.999989,0.000244,0.000011,-0.000218,0.004840,0.000000,0.000000,0.000000,1.000000
8.000000,15.999989,0.000245,0.000003,-0.000219,0.004842,0.000000,0.000000,0.000000,1.000000
10.000000,15.999989,0.000245,-0.000003,-0.000219,0.004842,0.000000,0.000000,0.000000,1.000000
11.999999,15.999989,0.000244,-0.000011,-0.000218,0.004840,0.000000,0.000000,0.000000,1.000000
13.999998,15.999989,0.000244,-0.000038,-0.000215,0.004832,0.000000,0.000000,0.000000,1.000000
15.999990,15.999990,0.000242,-0.000201,-0.000201,0.004790,0.000000,0.000000,0.000000,1.000000
17.999782,15.999992,0.000218,-0.004312,-0.000155,0.004312,0.000000,0.000000,0.000000,1.000000
0.000198,17.999802,0.000198,0.003916,-0.003916,0.003916,0.000000,0.000000,0.000000,1.000000
2.000008,17.999782,0.000218,0.000155,-0.004312,0.004312,0.000000,0.000000,0.000000,1.000000
4.000001,17.999781,0.000219,0.000029,-0.004344,0.004344,0.000000,0.000000,0.000000,1.000000
6.000000,17.999780,0.000220,0.000009,-0.004350,0.004350,0.000000,0.000000,0.000000,1.000000
8.000000,17.999780,0.000220,0.000002,-0.004352,0.004352,0.000000,0.000000,0.000000,1.000000
10.000000,17.999780,0.000220,-0.000002,-0.004352,0.004352,0.000000,0.000000,0.000000,1.000000
12.000000,17.999780,0.000220,-0.000009,-0.004350,0.004350,0.000000,0.000000,0.000000,1.000000
13.999999,17.999781,0.000219,-0.000029,-0.004344,0.004344,0.000000,0.000000,0.000000,1.000000
15.999992,17.999782,0.000218,-0.000155,-0.004312,0.004312,0.000000,0.000000,0.000000,1.000000
17.999802,17.999802,0.000198,-0.003916,-0.003916,0.003916,0.000000,0.000000,0.000000,1.000000
0.000218,0.000218,2.000008,0.004312,0.004312,0.000154,0.000000,0.000000,0.000000,1.000000
2.000010,0.000242,2.000010,0.000201,0.004790,0.000201,0.000000,0.000000,0.000000,1.000000
4.000002,0.000244,2.000011,0.000038,0.004833,0.000214,0.000000,0.000000,0.000000,1.000000
6.000001,0.000244,2.000011,0.000011,0.004840,0.000218,0.000000,0.000000,0.000000,1.000000
8.000000,0.000245,2.000011,0.000003,0.004842,0.000219,0.000000,0.000000,0.000000,1.000000
10.000000,0.000245,2.000011,-0.000003,0.004842,0.000219,0.000000,0.000000,0.000000,1.000000
11.999999,0.000244,2.000011,-0.000011,0.004840,0.000218,0.000000,0.000000,0.000000,1.000000
13.999998,0.000244,2.000011,-0.000038,0.004833,0.000214,0.000000,0.000000,0.000000,1.000000
15.999990,0.000242,2.000010,-0.000201,0.004790,0.000201,0.000000,0.000000,0.000000,1.000000
17.999782,0.000218,2.000008,-0.004312,0.004312,0.000154,0.000000,0.000000,0.000000,1.000000
0.000242,2.000010,2.000010,0.004790,0.000201,0.000201,0.000000,0.000000,0.000000,1.000000
2.000013,2.000013,2.000013,0.000263,0.000263,0.000263,0.000000,0.000000,0.000000,1.000000
4.000003,2.000014,2.000014,0.000050,0.000280,0.000280,0.000000,0.000000,0.000000,1.000000
6.000001,2.000014,2.000014,0.000014,0.000285,0.000285,0.000000,0.000000,0.000000,1.000000
8.000000,2.000014,2.000014,0.000003,0.000287,0.000286,0.000000,0.000000,0.000000,1.000000
10.000000,2.000014,2.000014,-0.000003,0.000287,0.000286,0.000000,0.000000,0.000000,1.000000
11.999999,2.000014,2.000014,-0.000014,0.000285,0.000285,0.000000,0.000000,0.000000,1.000000
13.999997,2.000014,2.000014,-0.000050,0.000280,0.000280,0.000000,0.000000,0.000000,1.000000
15.999987,2.000013,2.000013,-0.000263,0.000263,0.000263,0.000000,0.000000,0.000000,1.000000
17.999758,2.000010,2.000010,-0.004790,0.000201,0.000201,0.000000,0.000000,0.000000,1.000000
0.000244,4.000002,2.000011,0.004833,0.000038,0.000214,0.000000,0.000000,0.000000,1.000000
2.000014,4.000003,2.000014,0.000280,0.000050,0.000280,0.000000,0.000000,0.000000,1.000000
4.000003,4.000003,2.000015,0.000056,0.000056,0.000299,0.000000,0.000000,0.000000,1.000000
6.000001,4.000003,2.000015,0.000016,0.000058,0.000305,0.000000,0.000000,0.000000,1.000000
8.000000,4.000003,2.000015,0.000004,0.000059,0.000306,0.000000,0.000000,0.000000,1.000000
10.000000,4.000003,2.000015,-0.000004,0.000059,0.000306,0.000000,0.000000,0.000000,1.000000
11.999999,4.000003,2.000015,-0.000016,0.000058,0.000305,0.000000,0.000000,0.000000,1.000000
13.999997,4.000003,2.000015,-0.000056,0.000056,0.000299,0.000000,0.000000,0.000000,1.000000
15.999986,4.000003,2.000014,-0.000280,0.000050,0.000280,0.000000,0.000000,0.000000,1.000000
17.999756,4.000002,2.000011,-0.004833,0.000038,0.000214,0.000000,0.000000,0.000000,1.000000
0.000244,6.000001,2.000011,0.004840,0.000011,0.000218,0.000000,0.000000,0.000000,1.000000
2.000014,6.000001,2.000014,0.000285,0.000014,0.000285,0.000000,0.000000,0.000000,1.000000
4.000003,6.000001,2.000015,0.000058,0.000016,0.000305,0.000000,0.000000,0.000000,1.000000
6.000001,6.000001,2.000016,0.000017,0.000017,0.000310,0.000000,0.000000,0.000000,1.000000
8.000000,6.000001,2.000016,0.000004,0.000018,0.000312,0.000000,0.000000,0.000000,1.000000
10.000000,6.000001,2.000016,-0.000004,0.000018,0.000312,0.000000,0.000000,0.000000,1.000000
11.999999,6.000001,2.000016,-0.000017,0.000017,0.000310,0.000000,0.000000,0.000000,1.000000
13.999997,6.000001,2.000015,-0.000058,0.000016,0.000305,0.000000,0.000000,0.000000,1.000000
15.999986,6.000001,2.000014,-0.000285,0.000014,0.000285,0.000000,0.000000,0.000000,1.000000
17.999756,6.000001,2.000011,-0.004840,0.000011,0.000218,0.000000,0.000000,0.000000,1.000000
0.000245,8.000000,2.000011,0.004842,0.000003,0.000219,0.000000,0.000000,0.000000,1.000000
2.000014,8.000000,2.000014,0.000287,0.000003,0.000286,0.000000,0.000000,0.000000,1.000000
4.000003,8.000000,2.000015,0.000059,0.000004,0.000306,0.000000,0.000000,0.000000,1.000000
6.000001,8.000000,2.000016,0.000018,0.000004,0.000312,0.000000,0.000000,0.000000,1.000000
8.000000,8.000000,2.000016,0.000004,0.000004,0.000314,0.000000,0.000000,0.000000,1.000000
10.000000,8.000000,2.000016,-0.000004,0.000004,0.000314,0.000000,0.000000,0.000000,1.000000
11.999999,8.000000,2.000016,-0.000018,0.000004,0.000312,0.000000,0.000000,0.000000,1.000000
13.999997,8.000000,2.000015,-0.000059,0.000004,0.000306,0.000000,0.000000,0.000000,1.000000
15.999986,8.000000,2.000014,-0.000287,0.000003,0.000286,0.000000,0.000000,0.000000,1.000000
17.999755,8.000000,2.000011,-0.004842,0.000003,0.000219,0.000000,0.000000,0.000000,1.000000
0.000245,10.000000,2.000011,0.004842,-0.000003,0.000219,0.000000,0.000000,0.000000,1.000000
2.000014,10.000000,2.000014,0.000287,-0.000003,0.000286,0.000000,0.000000,0.000000,1.000000
4.000003,10.000000,2.000015,0.000059,-0.000004,0.000306,0.000000,0.000000,0.000000,1.000000
6.000001,10.000000,2.000016,0.000018,-0.000004,0.000312,0.000000,0.000000,0.000000,1.000000
8.000000,10.000000,2.000016,0.000004,-0.000004,0.000314,0.000000,0.000000,0.000000,1.000000
10.000000,10.000000,2.000016,-0.000004,-0.000004,0.000314,0.000000,0.000000,0.000000,1.000000
11.999999,10.000000,2.000016,-0.000018,-0.000004,0.000312,0.000000,0.000000,0.000000,1.000000
13.999997,10.000000,2.000015,-0.000059,-0.000004,0.000306,0.000000,0.000000,0.000000,1.000000
15.999986,10.000000,2.000014,-0.000287,-0.000003,0.000286,0.000000,0.000000,0.000000,1.000000
17.999755,10.000000,2.000011,-0.004842,-0.000003,0.000219,0.000000,0.000000,0.000000,1.000000
0.000244,11.999999,2.000011,0.004840,-0.000011,0.000218,0.000000,0.000000,0.000000,1.000000
2.000014,11.999999,2.000014,0.000285,-0.000014,0.000285,0.000000,0.000000,0.000000,1.000000
4.000003,11.999999,2.000015,0.000058,-0.000016,0.000305,0.000000,0.000000,0.000000,1.000000
6.000001,11.999999,2.000016,0.000017,-0.000017,0.000310,0.000000,0.000000,0.000000,1.000000
8.000000,11.999999,2.000016,0.000004,-0.000018,0.000312,0.000000,0.000000,0.000000,1.000000
10.000000,11.999999,2.000016,-0.000004,-0.000018,0.000312,0.000000,0.000000,0.000000,1.000000
11.999999,11.999999,2.000016,-0.000017,-0.000017,0.000310,0.000000,0.000000,0.000000,1.000000
13.999997,11.999999,2.000015,-0.000058,-0.000016,0.000305,0.000000,0.000000,0.000000,1.000000
15.999986,11.999999,2.000014,-0.000285,-0.000014,0.000285,0.000000,0.000000,0.000000,1.000000
17.999756,11.999999,2.000011,-0.004840,-0.000011,0.000218,0.000000,0.000000,0.000000,1.000000
0.000244,13.999998,2.000011,0.004833,-0.000038,0.000214,0.000000,0.000000,0.000000,1.000000
2.000014,13.999997,2.000014,0.000280,-0.000050,0.000280,0.000000,0.000000,0.000000,1.000000
4.000003,13.999997,2.000015,0.000056,-0.000056,0.000299,0.000000,0.000000,0.000000,1.000000
6.000001,13.999997,2.000015,0.000016,-0.000058,0.000305,0.000000,0.000000,0.000000,1.000000
8.000000,13.999997,2.000015,0.000004,-0.000059,0.000306,0.000000,0.000000,0.000000,1.000000
10.000000,13.999997,2.000015,-0.000004,-0.000059,0.000306,0.000000,0.000000,0.000000,1.000000
11.999999,13.999997,2.000015,-0.000016,-0.000058,0.000305,0.000000,0.000000,0.000000,1.000000
13.999997,13.999997,2.000015,-0.000056,-0.000056,0.000299,0.000000,0.000000,0.000000,1.000000
15.999986,13.999997,2.000014,-0.000280,-0.000050,0.000280,0.000000,0.000000,0.000000,1.000000
17.999756,13.999998,2.000011,-0.004833,-0.000038,0.000214,0.000000,0.000000,0.000000,1.000000
0.000242,15.999990,2.000010,0.004790,-0.000201,0.000201,0.000000,0.000000,0.000000,1.000000
2.000013,15.999987,2.000013,0.000263,-0.000263,0.000263,0.000000,0.000000,0.000000,1.000000
4.000003,15.999986,2.000014,0.000050,-0.000280,0.000280,0.000000,0.000000,0.000000,1.000000
6.000001,15.999986,2.000014,0.000014,-0.000285,0.000285,0.000000,0.000000,0.000000,1.000000
8.000000,15.999986,2.000014,0.000003,-0.000287,0.000286,0.000000,0.000000,0.000000,1.000000
10.000000,15.999986,2.000014,-0.000003,-0.000287,0.000286,0.000000,0.000000,0.000000,1.000000
11.999999,15.999986,2.000014,-0.000014,-0.000285,0.000285,0.000000,0.000000,0.000000,1.000000
13.999997,15.999986,2.000014,-0.000050,-0.000280,0.000280,0.000000,0.000000,0.000000,1.000000
15.999987,15.999987,2.000013,-0.000263,-0.000263,0.000263,0.000000,0.000000,0.000000,1.000000
17.999758,15.999990,2.000010,-0.004790,-0.000201,0.000201,0.000000,0.000000,0.000000,1.000000
0.000218,17.999782,2.000008,0.004312,-0.004312,0.000154,0.000000,0.000000,0.000000,1.000000
